timestamp,responseTime,trial,targetWord,chosenWord,chosenCategory,chosenPosition,subjID,order,touchscreen,os,test_day,correct
2023-03-05T19:02:37.730Z,7517,18,kayak,boomerang,dist3,lower-right,8DkEKkAT,validation - short,TRUE,Android,2023-03-05,0
2023-03-05T19:03:19.183Z,39690,19,lobster,lobster,target,upper-right,8DkEKkAT,validation - short,TRUE,Android,2023-03-05,1
2023-03-05T19:03:35.954Z,6822,20,carnation,compass,dist3,upper-left,8DkEKkAT,validation - short,TRUE,Android,2023-03-05,0
2023-03-05T19:03:42.430Z,5363,21,flounder,flounder,target,lower-right,8DkEKkAT,validation - short,TRUE,Android,2023-03-05,1
2023-03-05T19:04:24.072Z,40724,22,cello,marshmallow,dist2,upper-right,8DkEKkAT,validation - short,TRUE,Android,2023-03-05,0
2023-03-05T15:17:58.403Z,8459,1,eye,eye,target,upper-left,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:18:07.112Z,4988,2,carrot,carrot,target,lower-right,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:18:14.280Z,4558,3,ant,ant,target,upper-right,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:18:26.425Z,10132,4,elk,elk,target,upper-left,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:18:35.839Z,7484,5,choir,choir,target,upper-right,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:18:42.109Z,4305,6,ventilator,ventilator,target,lower-left,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:18:59.134Z,15146,7,arugula,arugula,target,lower-right,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:19:03.918Z,3228,8,giraffe,giraffe,target,upper-left,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:19:19.019Z,13430,9,palmtree,palmtree,target,lower-left,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:19:26.061Z,5687,10,pineapple,pineapple,target,lower-right,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:19:39.973Z,12480,11,ocean,ocean,target,upper-left,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:20:01.217Z,19174,12,gazelle,dragonfly,dist2,upper-left,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,0
2023-03-05T15:20:14.174Z,11830,13,chanterelle,chestnut,dist1,lower-right,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,0
2023-03-05T15:20:38.720Z,22304,14,ruin,fortress,dist1,upper-right,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,0
2023-03-05T15:20:55.661Z,15632,15,labyrinth,labyrinth,target,lower-left,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:21:10.036Z,12733,16,orchid,orchid,target,lower-left,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:21:21.822Z,10622,17,zucchini,zucchini,target,upper-right,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:21:34.762Z,11328,18,kayak,kayak,target,upper-left,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:21:56.960Z,21101,19,lobster,lobster,target,upper-right,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,1
2023-03-05T15:22:14.497Z,13664,20,carnation,violets,dist1,lower-right,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,0
2023-03-05T15:22:40.312Z,24724,21,flounder,orca,dist1,lower-left,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,0
2023-03-05T15:23:07.477Z,26187,22,cello,marshmallow,dist2,upper-right,8Ne66pBV,validation - short,TRUE,iOS,2023-03-05,0
2023-03-01T15:35:28.395Z,44159,1,eye,eye,target,upper-left,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:35:39.773Z,6980,2,carrot,carrot,target,lower-right,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:36:07.691Z,24903,3,ant,ant,target,upper-right,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:36:22.204Z,12314,4,elk,elk,target,upper-left,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:36:45.193Z,19645,5,choir,choir,target,upper-right,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:36:59.556Z,7756,6,ventilator,ventilator,target,lower-left,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:37:14.846Z,10155,7,arugula,arugula,target,lower-right,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:37:25.933Z,7397,8,giraffe,giraffe,target,upper-left,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:37:34.095Z,5094,9,palmtree,palmtree,target,lower-left,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:37:43.627Z,6830,10,pineapple,pineapple,target,lower-right,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:38:01.267Z,12085,11,ocean,ocean,target,upper-left,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:38:21.911Z,15929,12,gazelle,gazelle,target,lower-right,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:38:39.302Z,12979,13,chanterelle,chanterelle,target,upper-left,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:38:58.260Z,14290,14,ruin,ruin,target,lower-right,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:39:12.324Z,7621,15,labyrinth,labyrinth,target,lower-left,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:39:25.573Z,8689,16,orchid,orchid,target,lower-left,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:39:39.976Z,7998,17,zucchini,zucchini,target,upper-right,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:40:02.628Z,13906,18,kayak,kayak,target,upper-left,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:40:39.072Z,10501,19,lobster,lobster,target,upper-right,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:41:03.277Z,19150,20,carnation,carnation,target,upper-right,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,1
2023-03-01T15:41:25.692Z,13411,21,flounder,elderberry,dist2,upper-left,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,0
2023-03-01T15:41:39.791Z,4862,22,cello,harp,dist1,lower-right,8QY3biYo,validation - short,FALSE,Windows,2023-03-01,0
2023-03-05T11:55:41.968Z,5710,1,eye,eye,target,upper-left,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:55:53.652Z,3333,2,carrot,carrot,target,lower-right,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:55:58.256Z,2522,3,ant,ant,target,upper-right,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:56:05.995Z,5247,4,elk,elk,target,upper-left,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:56:16.921Z,8436,5,choir,choir,target,upper-right,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:56:24.457Z,3963,6,ventilator,ventilator,target,lower-left,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:56:37.285Z,10761,7,arugula,dracula,dist2,upper-left,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,0
2023-03-05T11:56:43.105Z,2545,8,giraffe,giraffe,target,upper-left,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:56:49.772Z,3096,9,palmtree,palmtree,target,lower-left,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:56:55.527Z,1770,10,pineapple,pineapple,target,lower-right,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:57:35.118Z,37378,11,ocean,river,dist1,lower-left,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,0
2023-03-05T11:57:44.980Z,7346,12,gazelle,gazelle,target,lower-right,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:57:54.113Z,6784,13,chanterelle,chanterelle,target,upper-left,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:58:01.608Z,4735,14,ruin,ruin,target,lower-right,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:58:08.743Z,3990,15,labyrinth,labyrinth,target,lower-left,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:58:15.254Z,4913,16,orchid,orchid,target,lower-left,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:58:27.070Z,4190,17,zucchini,zucchini,target,upper-right,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:58:37.674Z,8105,18,kayak,boomerang,dist3,lower-right,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,0
2023-03-05T11:59:16.922Z,37123,19,lobster,lobster,target,upper-right,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:59:25.368Z,6076,20,carnation,violets,dist1,lower-right,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,0
2023-03-05T11:59:30.478Z,3759,21,flounder,flounder,target,lower-right,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-05T11:59:36.899Z,4770,22,cello,cello,target,lower-left,8r1ttKAg,validation - short,FALSE,Windows,2023-03-05,1
2023-03-03T15:08:18.236Z,5254,1,eye,eye,target,upper-left,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:08:25.419Z,4738,2,carrot,carrot,target,lower-right,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:08:30.788Z,3926,3,ant,ant,target,upper-right,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:08:36.620Z,4124,4,elk,elk,target,upper-left,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:08:42.580Z,4686,5,choir,choir,target,upper-right,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:08:47.484Z,3582,6,ventilator,ventilator,target,lower-left,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:09:32.941Z,44239,7,arugula,arugula,target,lower-right,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:09:37.100Z,2860,8,giraffe,giraffe,target,upper-left,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:09:42.405Z,2823,9,palmtree,palmtree,target,lower-left,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:09:46.948Z,3046,10,pineapple,pineapple,target,lower-right,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:09:52.532Z,3955,11,ocean,ocean,target,upper-left,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:09:59.395Z,5791,12,gazelle,gazelle,target,lower-right,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:10:04.923Z,4451,13,chanterelle,chanterelle,target,upper-left,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:10:10.443Z,4445,14,ruin,ruin,target,lower-right,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:10:15.243Z,3474,15,labyrinth,labyrinth,target,lower-left,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:10:20.963Z,3919,16,orchid,orchid,target,lower-left,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:10:26.148Z,4031,17,zucchini,zucchini,target,upper-right,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:10:29.995Z,2440,18,kayak,kayak,target,upper-left,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:10:34.691Z,3374,19,lobster,lobster,target,upper-right,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:10:42.835Z,6884,20,carnation,carnation,target,upper-right,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:10:48.164Z,4064,21,flounder,flounder,target,lower-right,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-03T15:11:10.732Z,21491,22,cello,cello,target,lower-left,97a3cyXs,validation - short,FALSE,Windows,2023-03-03,1
2023-03-07T14:47:41.334Z,30973,1,eye,eye,target,upper-left,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:47:48.322Z,4209,2,carrot,carrot,target,lower-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:47:55.263Z,4333,3,ant,ant,target,upper-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:48:03.366Z,5036,4,elk,elk,target,upper-left,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:48:16.763Z,10659,5,choir,choir,target,upper-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:48:23.487Z,3776,6,ventilator,ventilator,target,lower-left,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:48:29.320Z,2947,7,arugula,arugula,target,lower-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:48:36.046Z,1700,8,giraffe,giraffe,target,upper-left,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:48:38.922Z,1721,9,palmtree,palmtree,target,lower-left,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:48:41.478Z,1456,10,pineapple,pineapple,target,lower-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:48:46.175Z,3589,11,ocean,ocean,target,upper-left,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:48:52.750Z,5173,12,gazelle,gazelle,target,lower-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:49:00.687Z,6632,13,chanterelle,chanterelle,target,upper-left,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:49:09.145Z,6615,14,ruin,ruin,target,lower-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:49:14.810Z,2011,15,labyrinth,labyrinth,target,lower-left,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:49:22.332Z,5945,16,orchid,orchid,target,lower-left,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:49:26.799Z,3064,17,zucchini,zucchini,target,upper-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:49:39.725Z,10420,18,kayak,kayak,target,upper-left,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:49:43.218Z,2199,19,lobster,lobster,target,upper-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:49:47.436Z,2716,20,carnation,carnation,target,upper-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:49:54.121Z,5563,21,flounder,flounder,target,lower-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,1
2023-03-07T14:50:14.465Z,19226,22,cello,harp,dist1,lower-right,97ZQ4NsR,validation - short,TRUE,Mac OS X,2023-03-07,0
2023-03-02T18:02:01.676Z,7666,1,eye,eye,target,upper-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:02:09.761Z,4932,2,carrot,carrot,target,lower-right,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:02:17.655Z,4853,3,ant,ant,target,upper-right,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:02:23.745Z,4737,4,elk,elk,target,upper-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:02:39.921Z,8738,5,choir,choir,target,upper-right,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:02:46.100Z,4186,6,ventilator,ventilator,target,lower-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:03:06.204Z,18721,7,arugula,arugula,target,lower-right,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:03:11.625Z,3382,8,giraffe,giraffe,target,upper-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:03:17.803Z,4468,9,palmtree,palmtree,target,lower-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:03:21.841Z,2614,10,pineapple,pineapple,target,lower-right,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:03:29.106Z,3775,11,ocean,ocean,target,upper-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:03:36.031Z,5428,12,gazelle,dragonfly,dist2,upper-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,0
2023-03-02T18:03:43.647Z,5498,13,chanterelle,chanterelle,target,upper-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:03:53.021Z,7534,14,ruin,ruin,target,lower-right,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:03:57.443Z,3070,15,labyrinth,labyrinth,target,lower-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:04:07.308Z,8068,16,orchid,orchid,target,lower-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:04:14.766Z,6106,17,zucchini,zucchini,target,upper-right,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:04:37.343Z,18120,18,kayak,kayak,target,upper-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:04:43.190Z,3787,19,lobster,lobster,target,upper-right,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:04:51.320Z,6604,20,carnation,carnation,target,upper-right,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:04:58.063Z,5069,21,flounder,elderberry,dist2,upper-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,0
2023-03-02T18:05:07.049Z,5228,22,cello,cello,target,lower-left,9S3m55dH,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-02-28T13:41:24.436Z,3032,1,eye,eye,target,upper-left,A4775Z,validation - short,FALSE,Windows,2023-02-28,1
2023-02-28T13:41:28.152Z,2550,2,carrot,cucumber,dist1,upper-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:41:31.864Z,2261,3,ant,ant,target,upper-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,1
2023-02-28T13:41:35.399Z,2012,4,elk,elk,target,upper-left,A4775Z,validation - short,FALSE,Windows,2023-02-28,1
2023-02-28T13:41:37.939Z,1121,5,choir,pipe,dist2,upper-left,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:41:41.054Z,1684,6,ventilator,gardengate,dist2,upper-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:41:43.872Z,1576,7,arugula,arugula,target,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,1
2023-02-28T13:41:47.333Z,2357,8,giraffe,pizza,dist2,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:41:49.339Z,1027,9,palmtree,drinkingstraws,dist2,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:41:51.578Z,1000,10,pineapple,pineapple,target,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,1
2023-02-28T13:41:55.497Z,2600,11,ocean,pelican,dist2,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:41:59.522Z,2471,12,gazelle,gazelle,target,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,1
2023-02-28T13:42:03.572Z,2828,13,chanterelle,chestnut,dist1,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:42:07.981Z,3307,14,ruin,ruin,target,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,1
2023-02-28T13:42:10.281Z,1228,15,labyrinth,whirlwind,dist2,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:42:13.036Z,1514,16,orchid,banner,dist3,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:42:15.985Z,1303,17,zucchini,broccoli,dist1,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:42:18.402Z,1301,18,kayak,boomerang,dist3,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:42:20.343Z,974,19,lobster,crab,dist1,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:42:22.663Z,1176,20,carnation,violets,dist1,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-02-28T13:42:24.597Z,1069,21,flounder,flounder,target,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,1
2023-02-28T13:42:27.208Z,1401,22,cello,harp,dist1,lower-right,A4775Z,validation - short,FALSE,Windows,2023-02-28,0
2023-03-01T16:09:30.624Z,3626,1,eye,eye,target,upper-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,1
2023-03-01T16:09:42.575Z,4994,2,carrot,carrot,target,lower-right,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,1
2023-03-01T16:09:48.139Z,3073,3,ant,ant,target,upper-right,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,1
2023-03-01T16:09:53.859Z,3720,4,elk,elk,target,upper-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,1
2023-03-01T16:10:04.159Z,8412,5,choir,orchestra,dist1,lower-right,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,0
2023-03-01T16:10:08.327Z,2906,6,ventilator,ventilator,target,lower-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,1
2023-03-01T16:10:34.846Z,24675,7,arugula,brusselsprouts,dist1,lower-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,0
2023-03-01T16:10:37.677Z,1695,8,giraffe,giraffe,target,upper-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,1
2023-03-01T16:10:43.931Z,3213,9,palmtree,palmtree,target,lower-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,1
2023-03-01T16:10:47.455Z,2287,10,pineapple,pineapple,target,lower-right,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,1
2023-03-01T16:10:53.419Z,4160,11,ocean,ocean,target,upper-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,1
2023-03-01T16:11:04.149Z,9115,12,gazelle,astronaut,dist3,lower-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,0
2023-03-01T16:11:15.876Z,6905,13,chanterelle,diamond,dist3,upper-right,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,0
2023-03-01T16:11:30.824Z,13381,14,ruin,fortress,dist1,upper-right,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,0
2023-03-01T16:11:42.240Z,7288,15,labyrinth,labyrinth,target,lower-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,1
2023-03-01T16:11:49.836Z,6171,16,orchid,shrub,dist1,upper-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,0
2023-03-01T16:11:55.531Z,2735,17,zucchini,zucchini,target,upper-right,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,1
2023-03-01T16:12:04.839Z,7653,18,kayak,sailingboat,dist1,lower-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,0
2023-03-01T16:12:20.162Z,12908,19,lobster,microscope,dist3,upper-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,0
2023-03-01T16:12:30.000Z,6233,20,carnation,tents,dist2,lower-left,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,0
2023-03-01T16:12:40.609Z,7972,21,flounder,pyramid,dist3,upper-right,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,0
2023-03-01T16:12:46.911Z,4774,22,cello,harp,dist1,lower-right,aaD3Fzr6,validation - short,TRUE,Windows,2023-03-01,0
2023-03-02T18:28:19.790Z,2931,1,eye,eye,target,upper-left,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:28:25.247Z,3019,2,carrot,carrot,target,lower-right,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:28:29.521Z,2822,3,ant,ant,target,upper-right,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:28:37.497Z,6757,4,elk,elk,target,upper-left,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:28:45.601Z,6851,5,choir,choir,target,upper-right,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:28:52.957Z,2746,6,ventilator,ventilator,target,lower-left,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:29:01.197Z,6974,7,arugula,arugula,target,lower-right,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:29:10.632Z,1676,8,giraffe,giraffe,target,upper-left,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:29:17.786Z,3559,9,palmtree,palmtree,target,lower-left,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:29:24.747Z,1924,10,pineapple,pineapple,target,lower-right,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:29:33.084Z,2965,11,ocean,ocean,target,upper-left,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:29:43.265Z,3598,12,gazelle,dragonfly,dist2,upper-left,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,0
2023-03-02T18:30:01.896Z,14108,13,chanterelle,chanterelle,target,upper-left,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:30:09.774Z,6196,14,ruin,ruin,target,lower-right,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:30:14.830Z,3520,15,labyrinth,labyrinth,target,lower-left,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,1
2023-03-02T18:30:22.503Z,6362,16,orchid,shrub,dist1,upper-left,aBRxsPaJ,validation - short,TRUE,Mac OS X,2023-03-02,0
